Transaction,Date,Customer,Item_Code,Brand,Qty,Unit_Price,Total_Price
sales,19-Jan-23,C3,A6,Medimix,9,10,90
sales,19-Jan-23,C4,A1,Hamam,4,10,40
sales,19-Jan-23,C4,A2,LUX,7,10,70
sales,19-Jan-23,C4,A3,Park Avenue,9,10,90
sales,19-Jan-23,C4,A4,Cinthol,4,10,40
sales,19-Jan-23,C4,A5,Dove,4,10,40
sales,19-Jan-23,C4,A6,Medimix,7,10,70
sales,19-Jan-23,C5,A1,Hamam,3,10,30
sales,19-Jan-23,C5,A2,LUX,6,10,60
sales,19-Jan-23,C5,A3,Park Avenue,5,10,50
sales,19-Jan-23,C5,A4,Cinthol,7,10,70
sales,19-Jan-23,C5,A5,Dove,8,10,80
sales,19-Jan-23,C5,A6,Medimix,7,10,70
sales,19-Jan-23,C6,A1,Hamam,10,10,100
sales,19-Jan-23,C6,A2,LUX,7,10,70
sales,19-Jan-23,C6,A3,Park Avenue,10,10,100
sales,19-Jan-23,C6,A4,Cinthol,2,10,20
sales,19-Jan-23,C6,A5,Dove,8,10,80
sales,19-Jan-23,C6,A6,Medimix,9,10,90
sales,19-Jan-23,C7,A1,Hamam,1,10,10
sales,19-Jan-23,C7,A2,LUX,10,10,100
sales,19-Jan-23,C7,A3,Park Avenue,7,10,70
sales,19-Jan-23,C7,A4,Cinthol,3,10,30
sales,19-Jan-23,C7,A5,Dove,10,10,100
sales,19-Jan-23,C7,A6,Medimix,9,10,90
sales,19-Jan-23,C8,A1,Hamam,1,10,10
sales,19-Jan-23,C8,A2,LUX,2,10,20
sales,19-Jan-23,C8,A3,Park Avenue,8,10,80
sales,19-Jan-23,C8,A4,Cinthol,1,10,10
sales,19-Jan-23,C8,A5,Dove,7,10,70
sales,19-Jan-23,C8,A6,Medimix,4,10,40
sales,19-Jan-23,C9,A1,Hamam,7,10,70
sales,19-Jan-23,C9,A2,LUX,7,10,70
sales,19-Jan-23,C9,A3,Park Avenue,3,10,30
sales,19-Jan-23,C9,A4,Cinthol,8,10,80
sales,19-Jan-23,C9,A5,Dove,1,10,10
sales,19-Jan-23,C9,A6,Medimix,2,10,20
sales,20-Jan-23,C1,A1,Hamam,2,10,20
sales,20-Jan-23,C1,A2,LUX,5,10,50
sales,20-Jan-23,C1,A3,Park Avenue,4,10,40
sales,20-Jan-23,C1,A4,Cinthol,1,10,10
sales,20-Jan-23,C1,A5,Dove,4,10,40
sales,20-Jan-23,C1,A6,Medimix,4,10,40
sales,20-Jan-23,C2,A1,Hamam,1,10,10
sales,20-Jan-23,C2,A2,LUX,5,10,50
sales,20-Jan-23,C2,A3,Park Avenue,6,10,60
sales,20-Jan-23,C2,A4,Cinthol,7,10,70
sales,20-Jan-23,C2,A5,Dove,9,10,90
sales,20-Jan-23,C2,A6,Medimix,10,10,100
sales,20-Jan-23,C3,A1,Hamam,2,10,20
sales,20-Jan-23,C3,A2,LUX,9,10,90
sales,20-Jan-23,C3,A3,Park Avenue,8,10,80
sales,20-Jan-23,C3,A4,Cinthol,1,10,10
sales,20-Jan-23,C3,A5,Dove,1,10,10
sales,20-Jan-23,C3,A6,Medimix,8,10,80
sales,20-Jan-23,C4,A1,Hamam,3,10,30
sales,20-Jan-23,C4,A2,LUX,2,10,20
sales,20-Jan-23,C4,A3,Park Avenue,4,10,40
sales,20-Jan-23,C4,A4,Cinthol,5,10,50
sales,20-Jan-23,C4,A5,Dove,9,10,90
sales,20-Jan-23,C4,A6,Medimix,3,10,30
sales,20-Jan-23,C5,A1,Hamam,10,10,100
sales,20-Jan-23,C5,A2,LUX,8,10,80
sales,20-Jan-23,C5,A3,Park Avenue,6,10,60
sales,20-Jan-23,C5,A4,Cinthol,1,10,10
sales,20-Jan-23,C5,A5,Dove,10,10,100
sales,20-Jan-23,C5,A6,Medimix,1,10,10
sales,20-Jan-23,C6,A1,Hamam,4,10,40
sales,20-Jan-23,C6,A2,LUX,1,10,10
sales,20-Jan-23,C6,A3,Park Avenue,6,10,60
sales,20-Jan-23,C6,A4,Cinthol,2,10,20
sales,20-Jan-23,C6,A5,Dove,4,10,40
sales,20-Jan-23,C6,A6,Medimix,8,10,80
sales,20-Jan-23,C7,A1,Hamam,10,10,100
sales,20-Jan-23,C7,A2,LUX,2,10,20
sales,20-Jan-23,C7,A3,Park Avenue,9,10,90
sales,20-Jan-23,C7,A4,Cinthol,1,10,10
sales,20-Jan-23,C7,A5,Dove,6,10,60
sales,20-Jan-23,C7,A6,Medimix,8,10,80
sales,20-Jan-23,C8,A1,Hamam,5,10,50
sales,20-Jan-23,C8,A2,LUX,4,10,40
sales,20-Jan-23,C8,A3,Park Avenue,3,10,30
sales,20-Jan-23,C8,A4,Cinthol,1,10,10
sales,20-Jan-23,C8,A5,Dove,10,10,100
sales,20-Jan-23,C8,A6,Medimix,4,10,40
sales,20-Jan-23,C9,A1,Hamam,6,10,60
sales,20-Jan-23,C9,A2,LUX,4,10,40
sales,20-Jan-23,C9,A3,Park Avenue,5,10,50
sales,20-Jan-23,C9,A4,Cinthol,2,10,20
sales,20-Jan-23,C9,A5,Dove,8,10,80
sales,20-Jan-23,C9,A6,Medimix,8,10,80
sales,21-Jan-23,C1,A1,Hamam,9,10,90
sales,21-Jan-23,C1,A2,LUX,3,10,30
sales,21-Jan-23,C1,A3,Park Avenue,2,10,20
sales,21-Jan-23,C1,A4,Cinthol,7,10,70
sales,21-Jan-23,C1,A5,Dove,10,10,100
sales,21-Jan-23,C1,A6,Medimix,5,10,50
sales,21-Jan-23,C2,A1,Hamam,1,10,10
sales,21-Jan-23,C2,A2,LUX,10,10,100
sales,21-Jan-23,C2,A3,Park Avenue,2,10,20
sales,21-Jan-23,C2,A4,Cinthol,9,10,90
sales,21-Jan-23,C2,A5,Dove,8,10,80
sales,21-Jan-23,C2,A6,Medimix,2,10,20
sales,21-Jan-23,C3,A1,Hamam,10,10,100
sales,21-Jan-23,C3,A2,LUX,8,10,80
sales,21-Jan-23,C3,A3,Park Avenue,2,10,20
sales,21-Jan-23,C3,A4,Cinthol,3,10,30
sales,21-Jan-23,C3,A5,Dove,3,10,30
sales,21-Jan-23,C3,A6,Medimix,2,10,20
sales,21-Jan-23,C4,A1,Hamam,5,10,50
sales,21-Jan-23,C4,A2,LUX,4,10,40
sales,21-Jan-23,C4,A3,Park Avenue,6,10,60
sales,21-Jan-23,C4,A4,Cinthol,9,10,90
sales,21-Jan-23,C4,A5,Dove,10,10,100
sales,21-Jan-23,C4,A6,Medimix,1,10,10
sales,21-Jan-23,C5,A1,Hamam,1,10,10
sales,21-Jan-23,C5,A2,LUX,8,10,80
sales,21-Jan-23,C5,A3,Park Avenue,3,10,30
sales,21-Jan-23,C5,A4,Cinthol,9,10,90
sales,21-Jan-23,C5,A5,Dove,8,10,80
sales,21-Jan-23,C5,A6,Medimix,3,10,30
sales,21-Jan-23,C6,A1,Hamam,7,10,70
sales,21-Jan-23,C6,A2,LUX,8,10,80
sales,21-Jan-23,C6,A3,Park Avenue,5,10,50
sales,21-Jan-23,C6,A4,Cinthol,3,10,30
sales,21-Jan-23,C6,A5,Dove,1,10,10
sales,21-Jan-23,C6,A6,Medimix,7,10,70
sales,21-Jan-23,C7,A1,Hamam,8,10,80
sales,21-Jan-23,C7,A2,LUX,9,10,90
sales,21-Jan-23,C7,A3,Park Avenue,5,10,50
sales,21-Jan-23,C7,A4,Cinthol,2,10,20
sales,21-Jan-23,C7,A5,Dove,3,10,30
sales,21-Jan-23,C7,A6,Medimix,1,10,10
sales,21-Jan-23,C8,A1,Hamam,5,10,50
sales,21-Jan-23,C8,A2,LUX,8,10,80
sales,21-Jan-23,C8,A3,Park Avenue,3,10,30
sales,21-Jan-23,C8,A4,Cinthol,4,10,40
sales,21-Jan-23,C8,A5,Dove,1,10,10
sales,21-Jan-23,C8,A6,Medimix,5,10,50
sales,21-Jan-23,C9,A1,Hamam,7,10,70
sales,21-Jan-23,C9,A2,LUX,6,10,60
sales,21-Jan-23,C9,A3,Park Avenue,8,10,80
sales,21-Jan-23,C9,A4,Cinthol,6,10,60
sales,21-Jan-23,C9,A5,Dove,3,10,30
sales,21-Jan-23,C9,A6,Medimix,5,10,50
sales,22-Jan-23,C1,A1,Hamam,7,10,70
sales,22-Jan-23,C1,A2,LUX,9,10,90
sales,22-Jan-23,C1,A3,Park Avenue,4,10,40
sales,22-Jan-23,C1,A4,Cinthol,1,10,10
sales,22-Jan-23,C1,A5,Dove,5,10,50
sales,22-Jan-23,C1,A6,Medimix,7,10,70
sales,22-Jan-23,C2,A1,Hamam,1,10,10
sales,22-Jan-23,C2,A2,LUX,9,10,90
sales,22-Jan-23,C2,A3,Park Avenue,9,10,90
sales,22-Jan-23,C2,A4,Cinthol,7,10,70
sales,22-Jan-23,C2,A5,Dove,5,10,50
sales,22-Jan-23,C2,A6,Medimix,3,10,30
sales,22-Jan-23,C3,A1,Hamam,9,10,90
sales,22-Jan-23,C3,A2,LUX,5,10,50
sales,22-Jan-23,C3,A3,Park Avenue,8,10,80
sales,22-Jan-23,C3,A4,Cinthol,9,10,90
sales,22-Jan-23,C3,A5,Dove,5,10,50
sales,22-Jan-23,C3,A6,Medimix,1,10,10
sales,22-Jan-23,C4,A1,Hamam,6,10,60
sales,22-Jan-23,C4,A2,LUX,6,10,60
sales,22-Jan-23,C4,A3,Park Avenue,8,10,80
sales,22-Jan-23,C4,A4,Cinthol,1,10,10
sales,22-Jan-23,C4,A5,Dove,7,10,70
sales,22-Jan-23,C4,A6,Medimix,10,10,100
sales,22-Jan-23,C5,A1,Hamam,4,10,40
sales,22-Jan-23,C5,A2,LUX,4,10,40
sales,22-Jan-23,C5,A3,Park Avenue,4,10,40
sales,22-Jan-23,C5,A4,Cinthol,3,10,30
sales,22-Jan-23,C5,A5,Dove,5,10,50
sales,22-Jan-23,C5,A6,Medimix,10,10,100
sales,22-Jan-23,C6,A1,Hamam,8,10,80
sales,22-Jan-23,C6,A2,LUX,9,10,90
sales,22-Jan-23,C6,A3,Park Avenue,3,10,30
sales,22-Jan-23,C6,A4,Cinthol,9,10,90
sales,22-Jan-23,C6,A5,Dove,7,10,70
sales,22-Jan-23,C6,A6,Medimix,1,10,10
sales,22-Jan-23,C7,A1,Hamam,10,10,100
sales,22-Jan-23,C7,A2,LUX,1,10,10
sales,22-Jan-23,C7,A3,Park Avenue,8,10,80
sales,22-Jan-23,C7,A4,Cinthol,2,10,20
sales,22-Jan-23,C7,A5,Dove,8,10,80
sales,22-Jan-23,C7,A6,Medimix,5,10,50
sales,22-Jan-23,C8,A1,Hamam,3,10,30
sales,22-Jan-23,C8,A2,LUX,5,10,50
sales,22-Jan-23,C8,A3,Park Avenue,1,10,10
sales,22-Jan-23,C8,A4,Cinthol,6,10,60
sales,22-Jan-23,C8,A5,Dove,9,10,90
sales,22-Jan-23,C8,A6,Medimix,9,10,90
sales,22-Jan-23,C9,A1,Hamam,3,10,30
sales,22-Jan-23,C9,A2,LUX,6,10,60
sales,22-Jan-23,C9,A3,Park Avenue,8,10,80
sales,22-Jan-23,C9,A4,Cinthol,3,10,30
sales,22-Jan-23,C9,A5,Dove,8,10,80
sales,22-Jan-23,C9,A6,Medimix,10,10,100
sales,23-Jan-23,C1,A1,Hamam,4,10,40
sales,23-Jan-23,C1,A2,LUX,8,10,80
sales,23-Jan-23,C1,A3,Park Avenue,2,10,20
sales,23-Jan-23,C1,A4,Cinthol,9,10,90
sales,23-Jan-23,C1,A5,Dove,6,10,60
sales,23-Jan-23,C1,A6,Medimix,5,10,50
sales,23-Jan-23,C2,A1,Hamam,2,10,20
sales,23-Jan-23,C2,A2,LUX,2,10,20
sales,23-Jan-23,C2,A3,Park Avenue,3,10,30
sales,23-Jan-23,C2,A4,Cinthol,8,10,80
sales,23-Jan-23,C2,A5,Dove,3,10,30
sales,23-Jan-23,C2,A6,Medimix,1,10,10
sales,23-Jan-23,C3,A1,Hamam,7,10,70
sales,23-Jan-23,C3,A2,LUX,3,10,30
sales,23-Jan-23,C3,A3,Park Avenue,8,10,80
sales,23-Jan-23,C3,A4,Cinthol,10,10,100
sales,23-Jan-23,C3,A5,Dove,10,10,100
sales,23-Jan-23,C3,A6,Medimix,10,10,100
sales,23-Jan-23,C4,A1,Hamam,9,10,90
sales,23-Jan-23,C4,A2,LUX,7,10,70
sales,23-Jan-23,C4,A3,Park Avenue,10,10,100
sales,23-Jan-23,C4,A4,Cinthol,5,10,50
sales,23-Jan-23,C4,A5,Dove,1,10,10
sales,23-Jan-23,C4,A6,Medimix,1,10,10
sales,23-Jan-23,C5,A1,Hamam,7,10,70
sales,23-Jan-23,C5,A2,LUX,9,10,90
sales,23-Jan-23,C5,A3,Park Avenue,6,10,60
sales,23-Jan-23,C5,A4,Cinthol,5,10,50
sales,23-Jan-23,C5,A5,Dove,4,10,40
sales,23-Jan-23,C5,A6,Medimix,6,10,60
sales,23-Jan-23,C6,A1,Hamam,3,10,30
sales,23-Jan-23,C6,A2,LUX,6,10,60
sales,23-Jan-23,C6,A3,Park Avenue,9,10,90
sales,23-Jan-23,C6,A4,Cinthol,3,10,30
sales,23-Jan-23,C6,A5,Dove,5,10,50
sales,23-Jan-23,C6,A6,Medimix,4,10,40
sales,23-Jan-23,C7,A1,Hamam,3,10,30
sales,23-Jan-23,C7,A2,LUX,9,10,90
sales,23-Jan-23,C7,A3,Park Avenue,6,10,60
sales,23-Jan-23,C7,A4,Cinthol,4,10,40
sales,23-Jan-23,C7,A5,Dove,8,10,80
sales,23-Jan-23,C7,A6,Medimix,4,10,40
sales,23-Jan-23,C8,A1,Hamam,9,10,90
sales,23-Jan-23,C8,A2,LUX,1,10,10
sales,23-Jan-23,C8,A3,Park Avenue,3,10,30
sales,23-Jan-23,C8,A4,Cinthol,6,10,60
sales,23-Jan-23,C8,A5,Dove,10,10,100
sales,23-Jan-23,C8,A6,Medimix,3,10,30
sales,23-Jan-23,C9,A1,Hamam,2,10,20
sales,23-Jan-23,C9,A2,LUX,7,10,70
sales,23-Jan-23,C9,A3,Park Avenue,4,10,40
sales,23-Jan-23,C9,A4,Cinthol,7,10,70
sales,23-Jan-23,C9,A5,Dove,5,10,50
sales,23-Jan-23,C9,A6,Medimix,7,10,70
sales,24-Jan-23,C1,A1,Hamam,8,10,80
sales,24-Jan-23,C1,A2,LUX,4,10,40
sales,24-Jan-23,C1,A3,Park Avenue,9,10,90
sales,24-Jan-23,C1,A4,Cinthol,6,10,60
sales,24-Jan-23,C1,A5,Dove,8,10,80
sales,24-Jan-23,C1,A6,Medimix,5,10,50
sales,24-Jan-23,C2,A1,Hamam,2,10,20
sales,24-Jan-23,C2,A2,LUX,8,10,80
sales,24-Jan-23,C2,A3,Park Avenue,6,10,60
sales,24-Jan-23,C2,A4,Cinthol,3,10,30
sales,24-Jan-23,C2,A5,Dove,4,10,40
sales,24-Jan-23,C2,A6,Medimix,10,10,100
sales,24-Jan-23,C3,A1,Hamam,10,10,100
sales,24-Jan-23,C3,A2,LUX,10,10,100
sales,24-Jan-23,C3,A3,Park Avenue,9,10,90
sales,24-Jan-23,C3,A4,Cinthol,2,10,20
sales,24-Jan-23,C3,A5,Dove,10,10,100
sales,24-Jan-23,C3,A6,Medimix,1,10,10
sales,24-Jan-23,C4,A1,Hamam,10,10,100
sales,24-Jan-23,C4,A2,LUX,5,10,50
sales,24-Jan-23,C4,A3,Park Avenue,10,10,100
sales,24-Jan-23,C4,A4,Cinthol,10,10,100
sales,24-Jan-23,C4,A5,Dove,4,10,40
sales,24-Jan-23,C4,A6,Medimix,1,10,10
sales,24-Jan-23,C5,A1,Hamam,8,10,80
sales,24-Jan-23,C5,A2,LUX,8,10,80
sales,24-Jan-23,C5,A3,Park Avenue,8,10,80
sales,24-Jan-23,C5,A4,Cinthol,1,10,10
sales,24-Jan-23,C5,A5,Dove,2,10,20
sales,24-Jan-23,C5,A6,Medimix,5,10,50
sales,24-Jan-23,C6,A1,Hamam,3,10,30
sales,24-Jan-23,C6,A2,LUX,4,10,40
sales,24-Jan-23,C6,A3,Park Avenue,1,10,10
sales,24-Jan-23,C6,A4,Cinthol,7,10,70
sales,24-Jan-23,C6,A5,Dove,1,10,10
sales,24-Jan-23,C6,A6,Medimix,3,10,30
sales,24-Jan-23,C7,A1,Hamam,8,10,80
sales,24-Jan-23,C7,A2,LUX,2,10,20
sales,24-Jan-23,C7,A3,Park Avenue,1,10,10
sales,24-Jan-23,C7,A4,Cinthol,2,10,20
sales,24-Jan-23,C7,A5,Dove,4,10,40
sales,24-Jan-23,C7,A6,Medimix,3,10,30
sales,24-Jan-23,C8,A1,Hamam,2,10,20
sales,24-Jan-23,C8,A2,LUX,9,10,90
sales,24-Jan-23,C8,A3,Park Avenue,2,10,20
sales,24-Jan-23,C8,A4,Cinthol,5,10,50
sales,24-Jan-23,C8,A5,Dove,7,10,70
sales,24-Jan-23,C8,A6,Medimix,2,10,20
sales,24-Jan-23,C9,A1,Hamam,8,10,80
sales,24-Jan-23,C9,A2,LUX,3,10,30
sales,24-Jan-23,C9,A3,Park Avenue,1,10,10
sales,24-Jan-23,C9,A4,Cinthol,5,10,50
sales,24-Jan-23,C9,A5,Dove,4,10,40
sales,24-Jan-23,C9,A6,Medimix,3,10,30
sales,25-Jan-23,C1,A1,Hamam,6,10,60
sales,25-Jan-23,C1,A2,LUX,10,10,100
sales,25-Jan-23,C1,A3,Park Avenue,7,10,70
sales,25-Jan-23,C1,A4,Cinthol,4,10,40
sales,25-Jan-23,C1,A5,Dove,7,10,70
sales,25-Jan-23,C1,A6,Medimix,4,10,40
sales,25-Jan-23,C2,A1,Hamam,8,10,80
sales,25-Jan-23,C2,A2,LUX,9,10,90
sales,25-Jan-23,C2,A3,Park Avenue,7,10,70
sales,25-Jan-23,C2,A4,Cinthol,10,10,100
sales,25-Jan-23,C2,A5,Dove,4,10,40
sales,25-Jan-23,C2,A6,Medimix,3,10,30
sales,25-Jan-23,C3,A1,Hamam,5,10,50
sales,25-Jan-23,C3,A2,LUX,6,10,60
sales,25-Jan-23,C3,A3,Park Avenue,2,10,20
sales,25-Jan-23,C3,A4,Cinthol,3,10,30
sales,25-Jan-23,C3,A5,Dove,7,10,70
sales,25-Jan-23,C3,A6,Medimix,9,10,90
sales,25-Jan-23,C4,A1,Hamam,1,10,10
sales,25-Jan-23,C4,A2,LUX,5,10,50
sales,25-Jan-23,C4,A3,Park Avenue,6,10,60
sales,25-Jan-23,C4,A4,Cinthol,4,10,40
sales,25-Jan-23,C4,A5,Dove,1,10,10
sales,25-Jan-23,C4,A6,Medimix,7,10,70
sales,25-Jan-23,C5,A1,Hamam,10,10,100
sales,25-Jan-23,C5,A2,LUX,1,10,10
sales,25-Jan-23,C5,A3,Park Avenue,8,10,80
sales,25-Jan-23,C5,A4,Cinthol,2,10,20
sales,25-Jan-23,C5,A5,Dove,2,10,20
sales,25-Jan-23,C5,A6,Medimix,2,10,20
sales,25-Jan-23,C6,A1,Hamam,3,10,30
sales,25-Jan-23,C6,A2,LUX,3,10,30
sales,25-Jan-23,C6,A3,Park Avenue,10,10,100
sales,25-Jan-23,C6,A4,Cinthol,5,10,50
sales,25-Jan-23,C6,A5,Dove,10,10,100
sales,25-Jan-23,C6,A6,Medimix,6,10,60
sales,25-Jan-23,C7,A1,Hamam,9,10,90
sales,25-Jan-23,C7,A2,LUX,1,10,10
sales,25-Jan-23,C7,A3,Park Avenue,3,10,30
sales,25-Jan-23,C7,A4,Cinthol,3,10,30
sales,25-Jan-23,C7,A5,Dove,10,10,100
sales,25-Jan-23,C7,A6,Medimix,9,10,90
sales,25-Jan-23,C8,A1,Hamam,8,10,80
sales,25-Jan-23,C8,A2,LUX,8,10,80
sales,25-Jan-23,C8,A3,Park Avenue,8,10,80
sales,25-Jan-23,C8,A4,Cinthol,6,10,60
sales,25-Jan-23,C8,A5,Dove,10,10,100
sales,25-Jan-23,C8,A6,Medimix,3,10,30
sales,25-Jan-23,C9,A1,Hamam,10,10,100
sales,25-Jan-23,C9,A2,LUX,4,10,40
sales,25-Jan-23,C9,A3,Park Avenue,6,10,60
sales,25-Jan-23,C9,A4,Cinthol,9,10,90
sales,25-Jan-23,C9,A5,Dove,2,10,20
sales,25-Jan-23,C9,A6,Medimix,6,10,60
sales,26-Jan-23,C1,A1,Hamam,10,10,100
sales,26-Jan-23,C1,A2,LUX,3,10,30
sales,26-Jan-23,C1,A3,Park Avenue,6,10,60
sales,26-Jan-23,C1,A4,Cinthol,6,10,60
sales,26-Jan-23,C1,A5,Dove,2,10,20
sales,26-Jan-23,C1,A6,Medimix,8,10,80
sales,26-Jan-23,C2,A1,Hamam,2,10,20
sales,26-Jan-23,C2,A2,LUX,1,10,10
sales,26-Jan-23,C2,A3,Park Avenue,3,10,30
sales,26-Jan-23,C2,A4,Cinthol,6,10,60
sales,26-Jan-23,C2,A5,Dove,9,10,90
sales,26-Jan-23,C2,A6,Medimix,10,10,100
sales,26-Jan-23,C3,A1,Hamam,7,10,70
sales,26-Jan-23,C3,A2,LUX,10,10,100
sales,26-Jan-23,C3,A3,Park Avenue,8,10,80
sales,26-Jan-23,C3,A4,Cinthol,9,10,90
sales,26-Jan-23,C3,A5,Dove,5,10,50
sales,26-Jan-23,C3,A6,Medimix,1,10,10
sales,26-Jan-23,C4,A1,Hamam,8,10,80
sales,26-Jan-23,C4,A2,LUX,6,10,60
sales,26-Jan-23,C4,A3,Park Avenue,8,10,80
sales,26-Jan-23,C4,A4,Cinthol,5,10,50
sales,26-Jan-23,C4,A5,Dove,10,10,100
sales,26-Jan-23,C4,A6,Medimix,8,10,80
sales,26-Jan-23,C5,A1,Hamam,9,10,90
sales,26-Jan-23,C5,A2,LUX,4,10,40
sales,26-Jan-23,C5,A3,Park Avenue,10,10,100
sales,26-Jan-23,C5,A4,Cinthol,9,10,90
sales,26-Jan-23,C5,A5,Dove,2,10,20
sales,26-Jan-23,C5,A6,Medimix,1,10,10
sales,26-Jan-23,C6,A1,Hamam,5,10,50
sales,26-Jan-23,C6,A2,LUX,8,10,80
sales,26-Jan-23,C6,A3,Park Avenue,9,10,90
sales,26-Jan-23,C6,A4,Cinthol,5,10,50
sales,26-Jan-23,C6,A5,Dove,10,10,100
sales,26-Jan-23,C6,A6,Medimix,1,10,10
sales,26-Jan-23,C7,A1,Hamam,10,10,100
sales,26-Jan-23,C7,A2,LUX,5,10,50
sales,26-Jan-23,C7,A3,Park Avenue,1,10,10
sales,26-Jan-23,C7,A4,Cinthol,8,10,80
sales,26-Jan-23,C7,A5,Dove,3,10,30
sales,26-Jan-23,C7,A6,Medimix,5,10,50
sales,26-Jan-23,C8,A1,Hamam,4,10,40
sales,26-Jan-23,C8,A2,LUX,3,10,30
sales,26-Jan-23,C8,A3,Park Avenue,10,10,100
sales,26-Jan-23,C8,A4,Cinthol,1,10,10
sales,26-Jan-23,C8,A5,Dove,6,10,60
sales,26-Jan-23,C8,A6,Medimix,1,10,10
sales,26-Jan-23,C9,A1,Hamam,6,10,60
sales,26-Jan-23,C9,A2,LUX,2,10,20
sales,26-Jan-23,C9,A3,Park Avenue,10,10,100
sales,26-Jan-23,C9,A4,Cinthol,8,10,80
sales,26-Jan-23,C9,A5,Dove,10,10,100
sales,26-Jan-23,C9,A6,Medimix,1,10,10
sales,27-Jan-23,C1,A1,Hamam,5,10,50
sales,27-Jan-23,C1,A2,LUX,2,10,20
sales,27-Jan-23,C1,A3,Park Avenue,4,10,40
sales,27-Jan-23,C1,A4,Cinthol,5,10,50
sales,27-Jan-23,C1,A5,Dove,5,10,50
sales,27-Jan-23,C1,A6,Medimix,7,10,70
sales,27-Jan-23,C2,A1,Hamam,10,10,100
sales,27-Jan-23,C2,A2,LUX,5,10,50
sales,27-Jan-23,C2,A3,Park Avenue,2,10,20
sales,27-Jan-23,C2,A4,Cinthol,10,10,100
sales,27-Jan-23,C2,A5,Dove,5,10,50
sales,27-Jan-23,C2,A6,Medimix,4,10,40
sales,27-Jan-23,C3,A1,Hamam,2,10,20
sales,27-Jan-23,C3,A2,LUX,8,10,80
sales,27-Jan-23,C3,A3,Park Avenue,3,10,30
sales,27-Jan-23,C3,A4,Cinthol,4,10,40
sales,27-Jan-23,C3,A5,Dove,8,10,80
sales,27-Jan-23,C3,A6,Medimix,4,10,40
sales,27-Jan-23,C4,A1,Hamam,8,10,80
sales,27-Jan-23,C4,A2,LUX,2,10,20
sales,27-Jan-23,C4,A3,Park Avenue,4,10,40
sales,27-Jan-23,C4,A4,Cinthol,4,10,40
sales,27-Jan-23,C4,A5,Dove,1,10,10
sales,27-Jan-23,C4,A6,Medimix,3,10,30
sales,27-Jan-23,C5,A1,Hamam,5,10,50
sales,27-Jan-23,C5,A2,LUX,7,10,70
sales,27-Jan-23,C5,A3,Park Avenue,3,10,30
sales,27-Jan-23,C5,A4,Cinthol,5,10,50
sales,27-Jan-23,C5,A5,Dove,5,10,50
sales,27-Jan-23,C5,A6,Medimix,2,10,20
sales,27-Jan-23,C6,A1,Hamam,10,10,100
sales,27-Jan-23,C6,A2,LUX,3,10,30
sales,27-Jan-23,C6,A3,Park Avenue,3,10,30
sales,27-Jan-23,C6,A4,Cinthol,9,10,90
sales,27-Jan-23,C6,A5,Dove,10,10,100
sales,27-Jan-23,C6,A6,Medimix,6,10,60
sales,27-Jan-23,C7,A1,Hamam,7,10,70
sales,27-Jan-23,C7,A2,LUX,6,10,60
sales,27-Jan-23,C7,A3,Park Avenue,8,10,80
sales,27-Jan-23,C7,A4,Cinthol,6,10,60
sales,27-Jan-23,C7,A5,Dove,6,10,60
sales,27-Jan-23,C7,A6,Medimix,7,10,70
sales,27-Jan-23,C8,A1,Hamam,7,10,70
sales,27-Jan-23,C8,A2,LUX,9,10,90
sales,27-Jan-23,C8,A3,Park Avenue,9,10,90
sales,27-Jan-23,C8,A4,Cinthol,4,10,40
sales,27-Jan-23,C8,A5,Dove,10,10,100
sales,27-Jan-23,C8,A6,Medimix,3,10,30
sales,27-Jan-23,C9,A1,Hamam,8,10,80
sales,27-Jan-23,C9,A2,LUX,3,10,30
sales,27-Jan-23,C9,A3,Park Avenue,4,10,40
sales,27-Jan-23,C9,A4,Cinthol,2,10,20
sales,27-Jan-23,C9,A5,Dove,9,10,90
sales,27-Jan-23,C9,A6,Medimix,8,10,80
sales,28-Jan-23,C1,A1,Hamam,4,10,40
sales,28-Jan-23,C1,A2,LUX,6,10,60
sales,28-Jan-23,C1,A3,Park Avenue,9,10,90
sales,28-Jan-23,C1,A4,Cinthol,5,10,50
sales,28-Jan-23,C1,A5,Dove,4,10,40
sales,28-Jan-23,C1,A6,Medimix,8,10,80
sales,28-Jan-23,C2,A1,Hamam,5,10,50
sales,28-Jan-23,C2,A2,LUX,10,10,100
sales,28-Jan-23,C2,A3,Park Avenue,8,10,80
sales,28-Jan-23,C2,A4,Cinthol,10,10,100
sales,28-Jan-23,C2,A5,Dove,9,10,90
sales,28-Jan-23,C2,A6,Medimix,9,10,90
sales,28-Jan-23,C3,A1,Hamam,2,10,20
sales,28-Jan-23,C3,A2,LUX,1,10,10
sales,28-Jan-23,C3,A3,Park Avenue,2,10,20
sales,28-Jan-23,C3,A4,Cinthol,5,10,50
sales,28-Jan-23,C3,A5,Dove,10,10,100
sales,28-Jan-23,C3,A6,Medimix,8,10,80
sales,28-Jan-23,C4,A1,Hamam,1,10,10
sales,28-Jan-23,C4,A2,LUX,5,10,50
sales,28-Jan-23,C4,A3,Park Avenue,3,10,30
sales,28-Jan-23,C4,A4,Cinthol,8,10,80
sales,28-Jan-23,C4,A5,Dove,2,10,20
sales,28-Jan-23,C4,A6,Medimix,2,10,20
sales,28-Jan-23,C5,A1,Hamam,7,10,70
sales,28-Jan-23,C5,A2,LUX,9,10,90
